text	label
#lockdown #datenight w. the most amazing @alixbeattie … watching the #sunset at #queenspark #fucovid19 @ Randwick,… https://t.co/eJ2rLFGYSBMy latest for Open Forum: why the war on drugs has failed #uspolitics #auspol #drugaddiction @fulbright_australia… https://t.co/0JQzWrLVH0#turtle spotting at @centennialbark #enoughsaid #thecutest w. @alixbeattie @ Centennial Parklands https://t.co/3WL45VyLP0Nothing like a #homemade #burger … thanks @alixbeattie #food #foodie @ Randwick, New South Wales, Australia https://t.co/tdbK13ypLs#heartbroken but proud #rooster @sydneyroosters #roosters2022 @ Sydney, Australia https://t.co/8IIE5XWmcAJust posted a photo @ Randwick, New South Wales, Australia https://t.co/VTVhBs89pDMorning early birds… join me on @BreakfastNews at 8.15 am to talk about what’s in the news: German elections, prote… https://t.co/Z0uJ6p6UqMHow good are picnics? Wonderful to spend a Friday evening enjoying life with @alixbeattie @mitra.gusheh @leetsie an… https://t.co/LAkoXSUE20Thanks to everyone for your amazing support… I have raised over $2,000 for #mulletsformentalhealth @blackdoginst …… https://t.co/AOLR5m8rKP	1
Hello world 🌎 and happy Monday 😍 @ Miami, Queensland https://t.co/dRVuoZtXGAHappy Fathers Day 💖 @ Miami, Queensland https://t.co/lnQ7BfNVXqWatching the 9/11 show on the Project and remembering how absolutely fucking awful it was and still is.  We think C… https://t.co/ckEunbciPIJust posted a photo @ Gold Coast, Queensland https://t.co/angSPyXgefHoping for some of these skies on my days off 🤞🤞💖💖 @ Miami, Queensland https://t.co/kuPUzUKAx4Just posted a photo @ Miami, Queensland https://t.co/WZiMgYOdrcJust posted a photo @ The Spit, Main Beach https://t.co/HFpyfY4RHhCompletely devoid of any great caption today guys 😂. Enjoy your day. 🤩 @ Miami, Queensland https://t.co/S9ae3hoYwJYou’re so golden 🤩🧡 @ Gold Coast, Queensland https://t.co/gY2oy3tpJZHi 🙋‍♀️ @ Gold Coast, Queensland https://t.co/7ZP96hekr5I’m a little over this whole shit show lately. Anyone else feeling the same? 🤔🙋‍♀️ @ Gold Coast, Queensland https://t.co/ryohYgUTi2Happy weekend peeps! 💖 @ Gold Coast, Queensland https://t.co/HdEFVOYcIyNot happy about the news about a Covid outbreak in Brisbane 🤯🤯.probably be in lockdown for the long weekend and my… https://t.co/SlVAQTYkXpMissing these dreamy skies. Hopefully we get some back soon. Have a great Thursday guys 💛🧡 @ Gold Coast, Queensland https://t.co/JUfOkF2p6k	5
Just posted a photo @ Acacia Ridge Vineyard Yarra Valley https://t.co/PwepyFIkp9Just posted a photo @ Marybrooke Manor https://t.co/KslSNAtbAyJust posted a photo @ Yarra Yarra Golf Course https://t.co/ahOpbLT8hj	3
Just posted a video @ Barnbougle Dunes https://t.co/cEP0YNXrwlJust posted a photo @ Barnbougle Dunes https://t.co/MQNfOZ7u3VJust posted a photo @ Ratho Farm https://t.co/OO54ujlva8Just posted a photo @ Shellharbour Junction Train Station https://t.co/gnychIllhC	11
Drinking a Coastal Pale Ale by @NewsteadBrewing at @qpac — https://t.co/4YQY29ptqvDrinking a Monteith's Black Beer by @monteithsnz @ Hop &amp; Pickle — https://t.co/omHjceYF5ADrinking a James Squire Hop Thief 10 by Malt Shovel Brewery @ Rocky Creek Scout Campsite — https://t.co/ILJNVEipUB	4
Just posted a photo @ Balmain, New South Wales, Australia https://t.co/ouvhetn2bwJust posted a photo @ Balmain, New South Wales, Australia https://t.co/LYL3TTtbzaJust posted a photo @ Balmain, New South Wales, Australia https://t.co/eerjYuB8dk	1
🏞 @ Victoria, Australia https://t.co/WA0Qqol1Dk	3
Very cute @nineteen43cafe @ Nineteen43 https://t.co/tHMalGxIon	1
Link in bio Tune in now @ Tune1 https://t.co/4Tso735Iqw	-1
Just posted a photo @ The 80's https://t.co/tc9vAcAMrSJust posted a photo @ The 80's https://t.co/NSL29ythVl	3
#footloose #blockbuster #puzzle @ Mawson Lakes https://t.co/JOqnBkXRzB	7
Just posted a photo @ Meadows, South Australia https://t.co/JdVGosy8HBJust posted a photo @ Meadows, South Australia https://t.co/pZTTPOFoRWJust posted a photo @ Meadows, South Australia https://t.co/vXoFOeQ3stJust posted a photo @ Meadows, South Australia https://t.co/hiP9catxB8Just posted a photo @ Meadows, South Australia https://t.co/5yx24P510NJust posted a photo @ Meadows, South Australia https://t.co/D65UWTIwaZJust posted a photo @ Meadows, South Australia https://t.co/75gbNOWe0nJust posted a photo @ Meadows, South Australia https://t.co/MXGxOZiQuPJust posted a photo @ Meadows, South Australia https://t.co/jeTbh39nP4Just posted a photo @ Meadows, South Australia https://t.co/km6t4YWq5AJust posted a photo @ Meadows, South Australia https://t.co/IuYKUsPruzJust posted a photo @ Meadows, South Australia https://t.co/LQ5HfDN4xIJust posted a photo @ Meadows, South Australia https://t.co/w6wiqVSwESJust posted a photo @ Meadows, South Australia https://t.co/Tx31B4XsgPJust posted a photo @ Meadows, South Australia https://t.co/G7uH4Q6jLP	7
Just posted a photo @ Optus Stadium https://t.co/x08fitRzrG	8
"NEW: 👉5 Reasons To Start Meditating &amp; Why I do It Everyday YOUTUBE VIDEO OUT NOW📸✨🧘‍♀️ Link in bio 💗

❤️Watch and L… https://t.co/B5jkFjHr4L"	3
When in Rome. @ Bull Creek, Western Australia https://t.co/Lgq0axemu7	8
Μόλις δημοσίευσε ένα βίντεο @ Melbourne, Victoria, Australia https://t.co/RUpGLe5QvO	3
Niko had his first dentist appointment today with the help of the team at Prospect @sadental_  @niko_nikolovski2019… https://t.co/D5doRlUqQb	7
Just posted a photo @ Melbourne, Victoria, Australia https://t.co/0U3gjbWLr0Just posted a photo @ Melbourne, Victoria, Australia https://t.co/9vYkgr7DHxJust posted a photo @ Royal Botanic Gardens Victoria https://t.co/unBoijcQb8	3
Afternoon walkies, and bees on the #rosemary officianalis. @ The Australian National University https://t.co/CeDv6oR4NYAfternoon walkies and flowers at the NFSA and flowers from #floriade @ NFSA - National Film and Sound Archive of Au… https://t.co/0Ikea0mn2p	14
I’m not crying you are 👽 @ Southern Hemisphere, Earth https://t.co/F4yBzFgZ5i	9
Love your work champion @zyius.ioane #prouduncle @ Toowoomba Grammar School https://t.co/AhKADRxnaA	5
"Just Listed.

35 Second Avenue, Craigieburn

“Corner The Market on 809m2” @ Craigieburn, Victoria, Australia https://t.co/vlZavmbPIrJust posted a photo @ Greenvale, Victoria, Australia https://t.co/oubJ1K7L9yJust posted a photo @ Melbourne, Victoria, Australia https://t.co/GpVoweRellJust Listed! @ Roxburgh Park, Victoria https://t.co/1ganCxA9FXJust posted a photo @ Craigieburn, Victoria, Australia https://t.co/CUm2UEqyXt"	3
Chicken Mushroom Quiche 🐔🍄 + Pork Apple Sausage Roll 🐷🍎. Very sexy. @ The Hummingbird Cafe https://t.co/rNyMeBqNHb	8
My kind of Monday blues 🌊😅 @ Great Barrier Reef https://t.co/G1mVArElqk	-1
Just posted a photo @ Melbourne, Victoria, Australia https://t.co/WpiaEY8X5aThanks @susancarland for embracing #AI optimism talking about #societalinnovation @ Monash University https://t.co/IaEkDwIIhV	3
Just posted a photo @ Melbourne, Victoria, Australia https://t.co/f9L1Cig9PfJust posted a video @ Melbourne, Victoria, Australia https://t.co/2CsruaOc0a	3
Just posted a photo @ Somewhere under the Blue Sky https://t.co/Nwci7Lo7Ci	-1
Just posted a video @ Magpie Springs - Gallery.Cellar Door.Vineyard https://t.co/5xYLhAZ5dyJust posted a photo @ Magpie Springs - Gallery.Cellar Door.Vineyard https://t.co/xTSbAu6wGX	6
Just posted a photo @ Melbourne, Victoria, Australia https://t.co/mP5UXAicc7Just posted a photo @ Melbourne, Victoria, Australia https://t.co/cmm5iWFAYbJust posted a photo @ Melbourne, Victoria, Australia https://t.co/dfPz0JnqUz	3
💔 @ Eora Nation https://t.co/4tNKJvd14k	1
Moving tips and tricks. When you need to find the end of the tape. #Moving #movingtips #movingtricks #packing #tape… https://t.co/NZ2Gt3IS8K	4
Just posted a photo @ AAMI Park https://t.co/cwjMd3z4OFJust posted a photo @ ABD Stadium https://t.co/HXLn7I3JzR	3
"Just posted a photo @ Sydney, Australia https://t.co/nEO3i6B3meSo true on busy days 👊🤣

#goodvibesonly #busydays #webmania #vibes #positivevibesonly #coffeevibes @ Sydney, Austra… https://t.co/GUqh0z1XsE"	1
Home. Health. Hearth. Unschool. Unknow. Loop. Looped. String. Twist. Repeat. @ NAYRI NIARA Good Spirit Festival https://t.co/aOQJjliYAt	10
Just posted a photo @ KAOS Custom Bikes https://t.co/RDhUAhMVHD	3
Take away from different place (@ Jake and the Beans Talk in Malvern East, VIC) https://t.co/3AqkiL5PKXTake away Ramen time (@ Shyun Ramen Bar - @shyun_melbourne in Carnegie, Victoria) https://t.co/amXRmZwomS	3
Just posted a photo @ Gladstone, Queensland https://t.co/rWmqTc8XJYJust posted a photo @ Gladstone, Queensland https://t.co/4F5VoXNh5a11am Mass at St Mary's, Ubobo. I asked the parishioners to let me lock my car, as I heard it's a dangerous neighbou… https://t.co/XRgQesRTJb	5
Just posted a photo @ Decentralisation https://t.co/swgQ3kUA81	1
The Night by Xenflex released today available via all streaming platforms full link in bio @ Bateau Bay, New South… https://t.co/9SJD7qDlIH	1
Just posted a photo @ Vision Personal Training Caulfield https://t.co/B8bl1yxMQd	3
"Can you recommend anyone for this job? Technical &amp; Solution Sales Support (RAN Consultant) -… https://t.co/FLHlW6gv7rWe believe that our employees are motivated to work hard and innovate when they see their jobs as their cause, and… https://t.co/G3fiOaSfbwWant to work at Thermo Fisher Scientific? We're hiring in #Sydney, NSW! Click the link in our bio for details on th… https://t.co/SZhDqwt5BcDon't submit then quit. Apply for jobs like ""NFVi Solution Architect"" at Ericsson, then look for people you might k… https://t.co/Tz0Vnj1eyFJoin the Ericsson team! See our latest #Engineering job openings, including ""Network Engineer"", via the link in our bio. #Sydney, NSWHave you ever had a role like ""TX/RAN Engineer""? What did you like most about that job? #Engineering #MacquariePark, NSWStop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Orchestra… https://t.co/506nDWBF4vSee our latest #Sydney, NSW job and click to apply: Multi-Account Domain Sales Manager - https://t.co/4P4T9Ak2i0 #EngineeringIf you're looking for work in Sydney, NSW, Australia, check out this #Engineering job via the link in our bio: Solu… https://t.co/5IRhCXk2qjJoin the Ericsson team! See our latest #Engineering job openings, including ""TX/RAN Engineer"", via the link in our bio. #MacquariePark, NSWEricsson is hiring in #Sydney, NSW! Click the link in our bio to apply: DevOps Engineer (BSS) #EngineeringEricsson is hiring in #Sydney, NSW! Read about our latest #Engineering job opening via the link in our bio: Senior Network EngineerNervous to apply for a job like ""Network Engineer"" at Ericsson? Apply even if you're not a 100% match. You might be… https://t.co/uu0wDWkNJBSee our latest #MacquariePark, NSW #Engineering job opportunity and click the link in our bio to apply: TX/RAN Engineer at EricssonWant to work at Ericsson? We're hiring in #Sydney, NSW! Click the link in our bio for details on this job and more:… https://t.co/2gxzYAsmikStop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Customer… https://t.co/tH1KxDBpnEInterested in a job in #Sydney, NSW? This could be a great fit. Click the link in our bio to apply: ICT Program Dir… https://t.co/NUmDo9FTcbThis job is now open at Thermo Fisher Scientific in #Sydney, NSW. Follow us and turn on mobile alerts to hear about… https://t.co/cgfsrMJlhkCan you recommend anyone for this job in #Sydney, NSW? https://t.co/6Urmkhv1ec #Engineering"	1
Just posted a photo @ Lennox Head https://t.co/wZoNci1uFsCovid operation. Handing over the goods at Check point Coolie on the Queensland Wall . #Ceramics… https://t.co/9jWH9Kan6PI was commissioned to make some horse, cow and chook pots. These pots are for sale at the HOTA Retail outlet… https://t.co/kYnVFjRadYJust posted a photo @ Lennox Head https://t.co/a2G79e0xd6Just posted a photo @ Hill End Historic Site https://t.co/9yROgY40nNJust posted a photo @ Wagga Wagga Art Gallery https://t.co/yTx5vKMXPbJust posted a photo @ Lennox Head https://t.co/n3ovBkaQECI’m double jabbed! @lennoxmedicalcenter #covid_19 @ Lennox Head https://t.co/LeG4hLfS68Just posted a photo @ Lennox Head https://t.co/mmyxFKBbyEJust posted a photo @ Wagga Wagga Art Gallery https://t.co/sn7FWPlEde	0
"Empty Parramatta. All taken on different days during our current lockdown.

1 of #100daysofpictures… https://t.co/FizaC1lwa8"	1
La nebulosa de Orion en Orion Nebula https://t.co/eUKd7EYBKl	5
Thank you for your random message today Isuri &amp; Madusha. It is just so satisfying to see you love the home you boug… https://t.co/HZItACMOBoForest Lake property market update - August 2021 📞 0415177747 #saeedmoghaddam #forestlakerealestate @ Brisbane Real… https://t.co/5AP5ZRNPlgJ U S T  L I S T E D | 1 Nattai St, South Ripley | 5 🛌 | 3 🛀 | 2 🚗 | 503m2 | 📞 0415177747 @james_rose_estate_agent… https://t.co/BzdrH4Zd4OGreat ride with great bunch 🙋‍♂️👍 @ Brisbane, Queenland, Australia https://t.co/njBtsI0oIISunday morning ride ~ great day for it 🙋‍♂️👍🙏 @ Brisbane, Queenland, Australia https://t.co/szT4BNkiGTJ U S T  L I T S E D | 10 St Amand St, Sinnmaon Park | Immaculate and elevated home | 4 🛌 | 2 🛀 | 2 🚗 | 712m2 |… https://t.co/T9eSBP46T7Residential record suburb price has been set in Marsden @ 35 Lucy St | credit goes to CIPAC property group for thei… https://t.co/RHzCOLwjT6Forest Lake property market update - September 2021 📞 0415177747 #saeedmoghaddam #forestlakerealestate @ Forest Lak… https://t.co/CXCA1V0s7p	4
Just posted a photo @ Hopevale https://t.co/cAvsYDDVWkJust posted a photo @ Hopevale https://t.co/YhVZmfTLe6Just posted a photo @ Hopevale https://t.co/yrojGgmOxLJust posted a photo @ Palm Cove, Queensland https://t.co/gHAbWvVjHsJust posted a photo @ Palm Cove, Queensland https://t.co/bj64Jf1bDMJust posted a photo @ Palm Cove, Queensland https://t.co/XaOftehHF8Just posted a video @ Palm Cove, Queensland https://t.co/XhkyY1TQKKJust posted a photo @ Cairns, Queensland, Australia https://t.co/Ln7bqQMUuM	2
Just posted a photo @ Gantheaume Point https://t.co/fNEc3yQ8EkJust posted a photo @ Karijini National Park https://t.co/LQJix20wNO	-1
&amp;b pleasant - Drinking a When Life Gives You Lemons by Molly Rose Brewing @ Delwood Beach  — https://t.co/Wjw4DG8fll&amp;b delicious vintage - Drinking an Erdinger Weißbier / Hefe-Weizen (2021) by Erdinger Weissbräu @ Delwood Beach  — https://t.co/geVlOXS2NR&amp;b #worldsbestcommute - Drinking a Carlton Dry by Carlton &amp; United Breweries at @131500ferries  — https://t.co/9gaYNqueDJ&amp;b mango pancakes. Beer is mild. - Drinking a Tinnies Choc Cherry Stout by Tinnies @ The Cantina  — https://t.co/jaYyD7hz3G&amp;b #worldsbestcommute - Drinking a Melbourne Bitter by Carlton &amp; United Breweries at @131500ferries  — https://t.co/MaXlVPLJqU&amp;b #worldsbestcommute - Drinking a Carlton Dry by Carlton &amp; United Breweries at @131500ferries  — https://t.co/Qt19dx3ksy&amp;b serviceable - Drinking a Halcón Peregrino Light by Compañia Cervecera de Nicaragua @ BWS  — https://t.co/KFoy0YSYjz&amp;b got to give a unique the BotF beerp0rn treatment. #Worldsbestcommute - Drinking a Lager by Mountain Culture Beer… https://t.co/ZhCOnPSn21&amp;b purchased from the source. Looks great. Very good bitter finish. - Drinking a Double Haze by @MOBrewing @ The Ca… https://t.co/Syw9BxtBPi&amp;i nice and creamy - Drinking a Fractal Galaxy by @eqbrewery @ illiards's Back Deck  — https://t.co/KKNugekkUi&amp;b bitey pale #beerglassphemy - Drinking a Crony Refreshing Pale Ale by Pinnacle Drinks Group (Woolworths) @ The Ca… https://t.co/f08uelTngI&amp;b got Dave Padden written all over it. Solid, unctuous, hoppy IPA. #Beerglassphemy - Drinking a Romeo and Juliet b… https://t.co/CkDG6QaGZQ&amp;b on a cold snap in Sydney, this is a good option. Coffee and coconut works. #Beerglassphemy - Drinking an Island… https://t.co/lUra9c9oGF&amp;b #worldsbestcommute - Drinking a Carlton Dry by Carlton &amp; United Breweries at @131500ferries  — https://t.co/VO9yQ1vOgX&amp;b wish I’d read Chapter 1 &amp; 2. Delicious. - Drinking an Acronym Abuse Chapter 3 by @BadlandsBrewery @ Delwood Beac… https://t.co/dMhVJCEwcB&amp;b treat beer #worldsbestcommute - Drinking a West Coast IPA by @BatchBrewCo at @131500ferries  — https://t.co/UAIORvZ33D&amp;i beautiful and rich - Drinking a Hazy Like a Fox by @newrealmbrewing @ illiards's Back Deck  — https://t.co/ASgqsLIwXW&amp;b sunny but chilly #knitsabeervest™ #worldsbestcommute - Drinking an 8.6 Original by Royal Swinkels Family Brewers… https://t.co/zIrYFOYpes&amp;b underwhelming to be honest - Drinking a Drones With Megaphones by @wylambrewery @ Delwood Beach  — https://t.co/0g02QnJsEg&amp;b #worldsbestcommute - Drinking an Original Pale Ale by @coopersbrewery at @131500ferries  — https://t.co/RYZ7R5jms2&amp;b awful. Ethanol. #Beerglassphemy - Drinking a San Miguel Premium Especial (2020) by @mahousanmiguel @ Firefly Gul… https://t.co/S2MaG7oocJ&amp;b very tart mandarin. Very pleasant. Friday meeting done right. - Drinking a Kelda Mandarin Pale Ale by… https://t.co/36D00JJWIK&amp;b doozy. Juicy with a dry finish. #Beerglassphemy - Drinking a Super Ghouls by @offshootbeerco @ Firefly Gully  — https://t.co/GbfC10D8PE&amp;b nice slow burn and dark chocolate working well. #Beerglassphemy - Drinking a Chili Choc Porter by @EkimBrewingCo… https://t.co/yKrGnlygyx&amp;b a little metallic - Drinking an INSURMOUNTABLE WAVES by @garagebeerco @ Delwood Beach  — https://t.co/RRk248XpXe&amp;b pretty good. Definitely a stout night in Sydney. - Drinking a Radiator Hot Choc Stout by Little Creatures Brewin… https://t.co/zxJtx3AIXm&amp;b rock solid from Modus. #Beerglassphemy - Drinking a Neon Nectar - Hazy IPA by @MOBrewing @ Delwood Beach  — https://t.co/bI3Dl6MGpu&amp;b been awhile, but it is bloody cold this evening #worldsbestcommute #knitsabeervest™ - Drinking a Best Extra Stou… https://t.co/GxLHwH2NMd&amp;b here’s to 99th day of lockdown #worldsbestcommute - Drinking an American Pale Ale by @BatchBrewCo at… https://t.co/UQSq3ZlIZr&amp;b #worldsbestcommute - Drinking a Luxus by Brouwerij Martens at @131500ferries  — https://t.co/yQFYu7S3Kd&amp;b a fine example of one of my favourite style - Drinking a Double Red Ale by Philter Brewing @ Delwood Beach  — https://t.co/ArC2s3yvCN&amp;b #worldsbestcommute - Drinking a Carlton Dry by Carlton &amp; United Breweries at @131500ferries  — https://t.co/XDO55y0ARY&amp;b you are hit by the aroma from a long way away. Simply beautiful. The orange flavours are sophisticated not candy… https://t.co/9LKQeOdfwI&amp;i right in out wheelhouse. Crunchy goodness. - Drinking a Zombies Ate My Neighbours by @sirencraftbrew/… https://t.co/6eQj9tHvKY&amp;i light and golden with a hoppy hit - Drinking a Better Together (2021) by @offshootbeerco @ illiards's Back Deck… https://t.co/NB6Ec6mFg0&amp;i nice and biscuity - Drinking a Happily Ever After by @offshootbeerco @ illiards's Back Deck  — https://t.co/CcCvuuuDDl&amp;b #worldsbestcommute - Drinking a Hawke's Lager by @hawkesbrewingco at @131500ferries  — https://t.co/evsEb2cRof&amp;b juicy - Drinking a Cult Juice by Mountain Culture Beer Co. @ Delwood Beach  — https://t.co/30Qeyd9OdK&amp;b wbc - Drinking a Premium Lager by James Boag's @ MV Freshwater  — https://t.co/iqB8Vigf4v&amp;i nice svelte caramel flavours - Drinking a Blazing World by @ModernTimesBeer @ illiards's Back Deck  — https://t.co/jrDldN7tdt&amp;i this is a stunning example. Bright and rich - Drinking an Electric City WCIPA by Urbanaut Brewing @ illiards's B… https://t.co/KJEhTwouGZ&amp;i #squintingly good. Really chunky flavour. - Drinking a Be Hoppy No.2 - Hazy Pale Ale  by @BehemothbeerNZ @ illia… https://t.co/B6rMWOeVVY&amp;b very sippable #beerglassphemy - Drinking a Santa Rosa Champagne IPA by Urbanaut Brewing @ The Cantina  — https://t.co/Y5h4xz5JMI&amp;b would be good in the sun - Drinking a Stone Dayfall Belgian White by @StoneBrewing @ The Cantina  — https://t.co/rcnOdXRZAH&amp;b US style UK brewed IPA. A little tinny for mine. - Drinking a Pondera by @thornbridge/@FirestoneWalker @ The Can… https://t.co/KYtPRBF90x&amp;b hazy, juicy, sweet #beerglassphemy - Drinking an Oat Meme by Sauce Brewing Co @ Delwood Beach  — https://t.co/G4j9hmkqYx&amp;b great sipper - Drinking an Imperial Russian Stout by Hope Brewery @ The Cantina  — https://t.co/du96jUxoiE&amp;b does the job - Drinking a Pale Blue Eyes by @northbrewco @ The Cantina  — https://t.co/34Ej1YzefF&amp;b working on a public holiday sucks. But at least I get this trip home. #Worldsbestcommute - Drinking a Carlton Dr… https://t.co/g6EG2ot5Sr&amp;b punchy - Drinking an Electric Feel Cryo Hopped East Coast IPA by @6stringbrewing @ Delwood Beach  — https://t.co/Cxu7WMufYa&amp;b #worldsbestcommute - Drinking a Carlton Dry by Carlton &amp; United Breweries @ MV Freshwater  — https://t.co/T3OCDVNu25	1
